region,district id,district name,უბანი,მომაგრებული უბანი,ერთიან სიაში ამომრჩეველთა რაოდენობა,სპეციალურ სიაში ამომრჩეველთა რაოდენობა,აქტივობა 12 საათი,აქტივობა 17 საათი,არჩევნებში მონაწილეთა რაოდენობა,num ballots,ბათილი ბიულეტენები,valid votes,logic check,logic check2,logic check,logic check2,logic check,logic check2,1  “კახა კუკავა – თავისუფალი საქართველო”,4 “ეროვნულ-დემოკრატიული პარტია”,5 “ერთიანი ნაციონალური მოძრაობა-მეტი სარგებელი ხალხს”,9 “სამართლიანი საქართველოსთვის”,10 “გიორგი თარგამაძე–ქრისტიან-დემოკრატიული გაერთიანება”,17 “სახალხო მოძრაობა”,19 “თავისუფლება – ზვიად გამსახურდიას გზა”,23 “ჯონდი ბაღათურია – ქართული დასი”,24 “ახალი მემარჯვენეები”,26 “სახალხო პარტია”,30  “მერაბ კოსტავას საზოგადოება”,35 “მომავალი საქართველო”,36 “საქართველოს მშრომელთა საბჭო”,38 “შალვა ნათელაშვილი – საქართველოს ლეიბორისტული პარტია”,40 “საქართველოს სპორტსმენთა კავშირი”,41 “ბიძინა ივანიშვილი – ქართული ოცნება”
,63,,16,,994,0,275,611,730,,7,,,,,,,,0,2,422,3,37,0,0,1,1,0,0,0,0,5,0,252
,63,,17,,1033,0,239,578,697,,11,,,,,,,,1,1,332,1,10,0,0,0,1,0,0,0,0,13,3,324
,63,,18,,818,3,230,481,558,,13,,,,,,,,0,0,324,2,10,0,1,0,1,1,0,0,0,13,1,192
,63,,19,,566,3,196,319,390,,14,,,,,,,,7,0,251,0,12,0,1,0,1,0,0,0,0,6,0,98
,63,,20,,1001,8,240,560,632,,16,,,,,,,,0,0,397,3,17,0,1,0,8,0,0,0,0,14,0,176
,63,,21,,906,10,312,484,533,,6,,,,,,,,1,2,271,0,19,0,1,0,2,0,0,0,0,8,0,222
,63,,22,,850,7,301,496,564,,10,,,,,,,,2,0,273,0,11,0,0,0,11,0,0,1,0,12,0,244
,63,,23,,648,7,327,410,467,,8,,,,,,,,0,1,160,0,12,0,0,0,4,0,1,0,0,4,0,277
,63,,24,,509,5,152,338,378,,8,,,,,,,,1,0,147,1,2,0,0,0,0,0,0,1,0,2,0,216
,64,,1,,1216,8,283,559,662,,10,,,,,,,,2,0,242,3,29,0,0,1,3,0,1,0,0,12,0,359
,64,,2,,1096,9,306,483,565,,16,,,,,,,,0,1,208,1,33,1,1,1,3,0,1,0,0,14,0,285
,64,,3,,1000,13,290,517,541,,12,,,,,,,,4,0,206,5,8,0,1,1,1,0,0,1,0,6,1,295
,64,,4,,1524,12,353,614,696,,26,,,,,,,,1,0,281,0,20,0,0,2,0,0,1,0,1,19,1,344
,64,,5,,1112,8,295,535,592,,15,,,,,,,,2,0,240,1,27,0,1,2,2,0,0,0,0,8,1,293
,64,,6,,1047,8,271,432,489,,21,,,,,,,,0,2,204,2,8,0,0,0,1,0,0,0,1,5,0,245
,64,,7,,1433,11,379,624,711,,18,,,,,,,,1,1,294,4,19,0,0,0,2,0,1,0,0,17,0,352
,64,,8,,1551,6,361,644,768,,28,,,,,,,,3,1,344,3,28,1,0,3,4,0,1,0,0,9,3,340
,64,,9,,1484,7,354,619,745,,22,,,,,,,,4,1,377,3,41,0,0,0,0,0,0,0,0,15,1,281
,64,,10,,1365,9,340,616,707,,29,,,,,,,,1,0,294,1,15,0,1,2,2,0,0,0,0,11,0,351
,64,,11,,820,7,250,375,437,,6,,,,,,,,0,0,156,0,12,0,0,1,5,0,0,0,0,8,0,249
,64,,12,,1423,6,389,647,713,,18,,,,,,,,3,0,264,1,20,0,0,3,0,0,0,0,0,14,0,390
,64,,13,,1122,5,300,516,591,,12,,,,,,,,0,0,293,6,20,0,0,0,2,0,0,0,0,13,0,245
,64,,14,44,1474,1364,864,1800,1881,,31,,,,,,,,1,0,1595,2,42,0,2,0,0,0,0,2,0,10,0,195
,64,,15,45,1283,1243,333,558,1887,,22,,,,,,,,6,0,1468,2,21,0,0,0,1,0,0,0,0,10,2,349
,64,,16,,1512,4,400,674,749,,16,,,,,,,,0,3,372,3,27,0,1,2,0,0,0,3,0,27,0,294
,64,,17,,1119,7,245,462,567,,10,,,,,,,,5,0,277,6,38,0,0,2,0,0,0,0,0,8,1,220
,64,,18,,1204,5,325,510,614,,15,,,,,,,,1,2,303,3,26,0,1,1,2,0,1,0,0,15,0,244
,64,,19,,598,14,165,288,337,,3,,,,,,,,0,0,125,0,16,0,0,0,7,0,0,1,0,5,1,179
,64,,20,,1333,4,368,726,814,,30,,,,,,,,1,1,444,3,27,1,0,0,0,0,0,0,0,13,1,292
,64,,21,,898,1,266,513,574,,25,,,,,,,,1,0,366,1,17,0,0,0,1,0,0,0,0,11,0,152
,64,,22,,571,1,190,300,359,,15,,,,,,,,0,0,220,3,12,0,0,0,1,0,0,0,0,8,0,100
,64,,23,,1051,2,279,508,570,,21,,,,,,,,0,1,316,1,29,0,0,0,0,0,0,0,1,24,0,177
,64,,24,,457,3,154,288,337,,7,,,,,,,,0,0,225,1,10,0,0,0,0,0,0,0,0,0,0,94
,64,,25,,1410,6,441,703,795,,16,,,,,,,,1,1,412,2,28,1,0,1,0,0,0,0,0,20,0,313
,64,,26,,651,4,257,418,428,,20,,,,,,,,1,1,249,2,18,0,0,0,2,0,0,0,0,12,0,122
,64,,27,,213,7,101,127,136,,7,,,,,,,,0,0,94,0,11,0,0,0,4,0,0,0,0,4,0,16
,64,,28,,997,5,367,528,576,,25,,,,,,,,0,7,311,2,18,0,0,1,0,0,0,0,0,15,0,197
,64,,29,,1465,5,385,664,765,,13,,,,,,,,1,2,374,4,27,0,0,1,3,1,0,1,1,19,1,317
,64,,30,,769,5,265,389,433,,9,,,,,,,,2,2,184,2,9,0,0,0,3,0,0,0,0,6,1,215
,64,,31,,633,5,223,370,393,,16,,,,,,,,0,0,213,1,16,0,0,1,1,0,0,0,1,4,0,140
,64,,32,,515,4,195,330,341,,0,,,,,,,,0,0,167,1,12,0,0,1,1,0,0,2,0,10,1,130
,64,,33,,671,1,212,413,472,,22,,,,,,,,0,0,338,1,19,0,0,0,1,0,0,0,1,8,0,82
,64,,34,,642,5,209,373,388,,13,,,,,,,,0,0,251,3,24,0,0,0,4,0,0,2,0,9,0,82
,64,,35,,709,1,217,364,400,,15,,,,,,,,7,0,233,2,19,0,1,0,0,1,0,0,0,6,0,116
,64,,36,,1442,3,348,711,820,,26,,,,,,,,0,2,449,4,22,0,2,0,5,0,0,0,0,14,1,293
,64,,37,,916,4,229,435,459,,7,,,,,,,,0,1,227,1,19,0,1,0,4,0,0,0,0,17,0,182
,64,,38,,593,5,200,357,368,,8,,,,,,,,0,0,220,1,8,0,0,0,0,0,1,0,1,6,1,122
,64,,39,,575,5,208,368,398,,13,,,,,,,,1,0,225,0,14,0,0,0,0,0,0,0,0,5,0,137
,64,,40,,463,5,160,270,283,,14,,,,,,,,1,0,165,0,27,0,0,0,5,0,0,0,0,6,0,65
,64,,41,,581,9,204,306,344,,18,,,,,,,,0,1,182,1,13,0,1,1,0,0,0,0,0,5,0,121
,64,,42,,736,11,170,277,313,,14,,,,,,,,1,4,196,1,13,0,0,1,2,0,0,0,0,5,0,76
,64,,43,,1036,9,284,462,486,,21,,,,,,,,1,1,234,1,31,0,0,0,2,0,1,0,0,6,0,188
,65,,1,,1097,4,218,498,617,,15,,,,,,,,1,1,221,4,6,0,3,0,2,0,0,0,0,4,2,357
,65,,2,,1340,3,300,640,753,,0,,,,,,,,0,0,274,6,25,0,1,0,2,0,5,0,0,6,0,434
,65,,3,,462,6,162,267,310,,14,,,,,,,,0,0,132,1,1,0,0,0,1,0,0,0,0,4,1,156
,65,,4,,1063,5,249,539,617,,13,,,,,,,,1,0,300,1,10,0,2,2,0,0,1,0,0,6,1,280
,65,,5,,604,4,155,330,367,,14,,,,,,,,1,1,237,3,22,0,0,0,0,0,0,0,0,3,0,86
,65,,6,,480,2,165,284,337,,17,,,,,,,,0,3,191,1,17,0,0,0,1,0,1,0,0,7,0,99
,65,,7,,712,0,162,424,450,,19,,,,,,,,0,1,225,4,29,0,1,0,5,0,0,0,0,6,2,158
,65,,8,,615,4,165,165,377,,24,,,,,,,,3,0,209,0,6,2,0,0,6,2,3,0,0,6,2,114
,65,,9,,1087,5,261,566,712,,26,,,,,,,,1,0,393,0,8,0,0,0,5,0,1,0,0,9,0,269
,65,,10,,909,4,236,453,534,,37,,,,,,,,0,2,326,2,16,0,0,0,10,0,0,0,0,6,0,135
,65,,11,,742,5,235,432,504,,22,,,,,,,,3,1,252,0,18,2,4,0,3,0,0,0,0,3,0,196
,65,,12,,788,1,225,442,500,,21,,,,,,,,0,0,315,0,19,0,1,0,4,0,0,0,0,8,0,132
,65,,13,,1251,5,307,647,720,,18,,,,,,,,1,1,410,2,10,0,1,0,0,0,0,0,0,3,0,274
,65,,14,,807,2,211,428,504,,28,,,,,,,,1,1,269,0,18,1,3,0,0,0,0,0,1,2,0,180
,65,,15,,622,4,204,359,382,,4,,,,,,,,2,0,283,2,4,0,1,0,0,0,5,0,0,3,0,78
,65,,16,,373,3,102,238,263,,10,,,,,,,,1,1,196,1,10,0,1,0,0,0,0,0,0,1,0,42
,65,,17,,833,8,160,395,480,,19,,,,,,,,1,5,222,1,9,0,0,0,14,0,0,0,0,14,0,195
,65,,18,,967,2,200,487,597,,15,,,,,,,,1,0,223,1,23,1,0,0,7,0,0,0,0,9,1,316
,65,,19,,970,0,0,0,0,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,65,,20,,532,5,128,318,370,,18,,,,,,,,0,1,200,2,11,0,0,0,9,0,0,0,0,3,0,126
,65,,21,,1308,2,285,703,817,,41,,,,,,,,6,3,410,4,20,0,1,0,5,1,1,1,0,8,1,315
,65,,22,,738,1,137,415,477,,14,,,,,,,,1,0,342,0,8,0,1,0,2,0,0,1,0,5,0,103
,65,,23,,428,0,108,245,299,,15,,,,,,,,0,0,171,0,8,0,0,0,5,0,0,0,0,8,0,92
,65,,24,,289,4,78,100,206,,11,,,,,,,,0,0,113,0,9,0,0,0,0,0,0,0,0,2,0,70
,65,,25,,1071,0,210,498,617,,23,,,,,,,,2,1,287,2,14,0,0,0,3,0,0,1,0,4,1,279
,65,,26,,1169,2,291,630,741,,20,,,,,,,,2,2,404,2,33,1,2,1,1,0,0,0,0,5,0,268
,65,,27,,1006,3,224,522,632,,17,,,,,,,,1,2,323,1,17,0,1,1,0,0,0,0,0,3,0,265
,65,,28,,811,3,210,490,567,,21,,,,,,,,2,0,243,1,9,0,0,0,9,1,0,0,0,4,0,276
,65,,29,,815,4,199,484,575,,22,,,,,,,,1,1,401,2,11,0,0,0,6,0,0,0,0,1,1,129
,65,,30,,1240,2,296,680,816,,20,,,,,,,,1,1,407,4,19,0,2,1,6,0,0,0,0,7,1,347
,65,,31,,810,4,153,451,540,,13,,,,,,,,0,0,262,0,4,0,0,0,3,0,0,0,3,7,0,247
,65,,32,,1393,4,268,592,706,,43,,,,,,,,4,1,369,3,51,0,0,0,5,1,0,0,0,11,0,217
,65,,33,,1315,7,305,679,750,,43,,,,,,,,1,5,340,2,43,0,0,0,11,1,0,0,0,10,1,293
,65,,34,,1046,2,248,627,711,,37,,,,,,,,1,1,348,3,10,0,0,1,38,0,2,0,0,11,0,259
,65,,35,,1435,3,188,613,858,,36,,,,,,,,2,2,427,3,20,0,1,0,6,1,0,0,1,3,0,356
,65,,36,,1491,4,300,665,840,,38,,,,,,,,4,0,372,4,16,0,1,11,6,0,0,0,0,5,0,382
,65,,37,,721,6,169,326,366,,5,,,,,,,,1,0,131,0,5,0,1,0,3,0,0,0,0,3,1,216
,65,,38,,824,6,215,424,496,,16,,,,,,,,4,2,254,3,9,0,0,0,0,1,0,0,0,6,0,201
,65,,39,,394,2,147,245,267,,8,,,,,,,,0,0,160,2,10,1,0,0,1,0,1,0,0,1,1,82
,66,,1,,1461,9,423,694,777,,21,,,,,,,,2,0,329,4,19,0,1,0,5,0,0,0,0,4,0,387
,66,,2,,1405,12,379,689,740,,13,,,,,,,,1,0,337,2,29,3,0,0,0,0,0,0,1,10,1,343
,66,,3,,1054,7,349,582,606,,14,,,,,,,,0,1,283,0,17,0,0,2,6,0,0,0,0,5,0,278
,66,,4,,1528,2,446,838,1029,,25,,,,,,,,1,0,685,3,28,1,1,0,0,0,0,0,1,11,0,271
,66,,5,,1301,1,382,762,843,,35,,,,,,,,0,2,365,2,22,0,0,0,1,0,0,2,1,11,0,403
,66,,6,,643,2,163,385,430,,9,,,,,,,,0,1,251,2,29,0,0,0,4,0,0,0,0,5,0,129
,66,,7,,1000,7,334,533,605,,16,,,,,,,,1,1,356,5,23,0,1,0,0,0,0,0,1,12,0,189
,66,,8,,832,1,226,490,558,,15,,,,,,,,3,0,270,2,16,0,1,0,2,0,0,0,0,6,0,243
,66,,9,,497,4,195,349,369,,6,,,,,,,,1,0,187,1,8,0,0,0,1,0,0,0,0,10,0,155
,66,,10,,881,3,267,535,606,,12,,,,,,,,0,2,417,1,17,1,1,0,2,0,0,0,0,7,0,146
,66,,11,,1512,3,475,784,906,,31,,,,,,,,1,2,487,6,24,0,3,1,6,2,0,0,0,17,0,326
,66,,12,,581,4,160,330,407,,13,,,,,,,,1,1,260,1,22,0,0,0,0,0,0,0,0,4,0,104
,66,,13,,539,5,238,370,393,,5,,,,,,,,1,1,181,0,9,0,0,0,6,1,1,0,0,5,0,183
,66,,14,,392,1,188,279,288,,9,,,,,,,,2,1,123,0,7,0,0,0,0,0,0,0,0,0,0,146
,66,,15,,1328,4,368,770,837,,0,,,,,,,,1,1,571,5,21,1,0,0,1,0,0,0,1,8,1,190
,66,,16,,688,8,203,384,431,,15,,,,,,,,0,1,287,4,10,0,1,0,0,0,0,0,1,0,0,112
,66,,17,,354,2,130,251,263,,8,,,,,,,,0,0,147,1,8,0,0,0,3,0,0,0,0,2,0,94
,66,,18,,583,4,147,362,396,,15,,,,,,,,0,2,282,3,15,2,0,1,2,0,0,0,0,3,0,71
,66,,19,,1431,4,416,816,925,,54,,,,,,,,2,4,511,1,30,0,0,0,3,0,0,0,0,23,0,302
,66,,20,,744,2,236,380,436,,23,,,,,,,,0,0,238,0,37,0,0,0,0,0,0,0,0,33,0,105
,66,,21,,1074,7,306,593,663,,21,,,,,,,,2,0,321,5,45,0,1,0,1,0,1,0,0,5,2,259
,66,,22,,231,1,110,157,165,,10,,,,,,,,0,0,59,1,3,0,0,0,0,0,0,0,0,0,0,92
,66,,23,,944,0,255,555,609,,22,,,,,,,,2,3,326,2,12,0,0,0,4,0,0,0,0,13,0,225
,66,,24,,692,4,294,481,502,,20,,,,,,,,1,0,400,2,6,1,0,0,0,0,0,0,0,3,0,69
,66,,25,,1251,2,411,675,792,,23,,,,,,,,26,0,440,1,11,0,0,1,3,0,0,0,0,6,0,273
,66,,26,,1417,7,277,707,906,,28,,,,,,,,6,2,461,4,7,0,2,2,7,0,1,0,1,11,1,363
,66,,27,,1341,7,337,650,775,,36,,,,,,,,6,3,360,2,13,1,1,1,13,0,1,0,1,6,0,331
,66,,28,,1252,8,328,641,748,,30,,,,,,,,2,0,283,0,46,0,0,0,4,0,0,0,0,6,0,376
,66,,29,,835,6,238,502,545,,19,,,,,,,,2,1,289,0,20,0,0,0,0,0,0,0,0,11,0,203
,66,,30,,612,12,215,380,407,,14,,,,,,,,0,3,226,1,18,0,1,0,4,0,1,1,0,2,0,135
,66,,31,,466,2,117,289,319,,10,,,,,,,,0,1,257,0,6,0,0,0,0,0,0,0,0,3,0,42
,66,,32,,553,9,173,340,367,,10,,,,,,,,0,0,176,2,15,0,0,0,1,0,0,1,0,2,1,159
,67,,1,,891,10,228,436,502,,13,,,,,,,,2,5,184,1,8,0,2,1,6,0,1,0,0,3,1,275
,67,,2,,1247,12,224,454,512,,11,,,,,,,,4,4,298,2,11,0,0,1,0,0,0,0,0,6,1,174
,67,,3,,1344,65,236,446,542,,16,,,,,,,,1,1,311,0,19,0,0,0,0,0,0,0,0,3,0,191
,67,,4,,1456,14,288,598,660,,17,,,,,,,,1,4,357,1,16,0,5,0,0,2,1,0,0,6,1,248
,67,,5,,1067,12,216,447,501,,5,,,,,,,,2,7,266,0,7,0,0,2,1,0,0,0,0,5,1,205
,67,,6,,1223,7,266,519,615,,20,,,,,,,,2,5,262,0,7,0,0,1,1,0,0,0,0,5,0,311
,67,,7,,976,5,227,400,472,,10,,,,,,,,2,3,184,0,7,0,2,0,3,0,0,1,0,4,1,255
,67,,8,,1371,9,220,520,646,,14,,,,,,,,1,2,311,3,11,0,3,3,2,0,0,0,0,3,0,293
,67,,9,111,1409,229,293,626,892,,16,,,,,,,,0,10,460,1,12,0,0,2,2,0,0,0,0,9,1,379
,67,,10,,1420,8,266,560,652,,27,,,,,,,,1,2,317,3,24,0,1,2,0,0,0,1,0,8,1,265
,67,,11,,1364,5,343,663,746,,30,,,,,,,,0,8,300,0,3,0,0,1,2,0,1,0,0,9,1,391
,67,,12,,1463,9,185,442,661,,23,,,,,,,,0,6,382,3,13,0,0,1,2,0,0,0,0,4,1,221
,67,,13,,1323,6,258,485,568,,13,,,,,,,,2,10,223,0,12,1,0,1,2,0,0,1,0,8,1,294
,67,,14,,1112,10,279,480,557,,15,,,,,,,,4,3,282,1,0,0,0,0,1,0,2,0,0,0,0,236
,67,,15,,1450,8,334,609,650,,13,,,,,,,,1,4,276,1,14,0,0,0,3,0,1,0,0,5,1,331
,67,,16,,1501,7,314,550,613,,15,,,,,,,,3,2,278,3,16,0,0,0,4,0,1,0,0,9,0,282
,67,,17,,1309,11,213,487,548,,7,,,,,,,,0,6,255,3,13,0,0,0,0,0,0,0,0,6,0,258
,67,,18,,1386,12,208,333,380,,17,,,,,,,,0,4,230,2,19,0,0,7,0,0,0,1,0,4,0,96
,67,,19,,1365,10,334,587,677,,18,,,,,,,,3,2,310,1,8,0,2,2,0,0,0,0,0,8,0,323
,67,,20,,1457,7,279,535,659,,9,,,,,,,,2,7,377,1,25,0,2,1,2,0,0,0,0,7,2,224
,67,,21,,1102,8,210,351,381,,10,,,,,,,,0,1,222,2,21,0,0,0,2,0,0,0,0,11,1,111
,67,,22,,1155,10,255,468,516,,25,,,,,,,,3,4,280,4,10,0,1,0,2,0,0,0,0,3,1,183
,67,,23,,1321,8,276,512,596,,32,,,,,,,,3,4,282,0,12,0,2,0,1,0,0,2,1,4,2,251
,67,,24,,1537,10,211,335,411,,8,,,,,,,,1,1,275,1,9,0,0,0,0,0,0,0,0,6,1,109
,67,,25,,1218,9,260,435,500,,8,,,,,,,,4,1,338,3,13,1,0,1,2,0,0,1,0,10,0,118
,67,,26,,1389,9,260,436,473,,22,,,,,,,,6,5,296,1,15,0,0,2,0,1,0,1,0,2,0,122
,67,,27,,1358,12,239,435,486,,13,,,,,,,,2,3,304,2,22,0,0,1,1,0,0,0,0,9,0,129
,67,,28,,1484,10,314,573,637,,22,,,,,,,,3,6,354,1,16,0,1,0,1,0,0,0,0,4,0,229
,67,,29,,1196,6,311,528,587,,11,,,,,,,,4,3,280,0,8,0,1,0,0,0,1,0,0,3,2,274
,67,,30,110,1339,741,210,458,1271,,26,,,,,,,,0,2,1015,1,11,0,0,0,0,0,0,0,0,20,0,190
,67,,31,,1269,1,344,697,792,,28,,,,,,,,1,2,444,4,26,0,5,0,18,1,1,0,0,4,2,256
,67,,32,,1183,5,356,562,606,,9,,,,,,,,0,0,513,3,6,0,1,0,3,0,0,4,0,1,1,64
,67,,33,,1589,11,208,482,670,,19,,,,,,,,1,0,425,2,19,1,3,0,15,1,0,0,0,2,1,181
,67,,34,,1219,8,269,416,500,,14,,,,,,,,2,3,321,4,23,1,1,0,3,0,1,0,1,6,0,120
,67,,35,,1413,2,290,606,719,,24,,,,,,,,0,7,471,1,36,0,1,1,0,1,1,0,0,7,1,168
,67,,36,,1147,10,283,508,591,,17,,,,,,,,3,0,346,2,12,0,0,1,3,1,0,0,0,6,1,198
,67,,37,,1418,6,228,631,773,,36,,,,,,,,3,3,383,0,27,1,2,0,0,0,0,0,1,18,1,298
,67,,38,,1128,3,184,337,407,,13,,,,,,,,0,0,294,0,3,0,1,0,1,0,0,4,0,6,0,85
,67,,39,,569,569,153,287,320,,14,,,,,,,,0,0,248,2,5,0,1,0,1,0,0,5,0,5,0,39
,67,,40,,593,5,139,396,428,,12,,,,,,,,0,4,277,1,9,1,1,0,1,0,0,0,0,8,3,110
,67,,41,,1516,10,283,588,734,,39,,,,,,,,2,0,470,4,39,0,1,1,2,0,0,1,0,6,0,168
,67,,42,,646,9,220,390,410,,29,,,,,,,,0,1,217,1,64,0,0,0,0,1,0,0,0,4,2,91
,67,,43,,1116,8,305,480,535,,17,,,,,,,,1,1,360,3,17,1,0,0,2,0,0,3,0,4,0,126
,67,,44,,1127,1,336,614,716,,32,,,,,,,,4,3,510,5,11,1,0,0,2,0,1,0,0,9,0,138
,67,,45,,1129,4,248,601,738,,24,,,,,,,,1,1,516,3,10,0,0,0,3,0,0,0,0,0,2,177
,67,,46,,1571,12,331,504,559,,13,,,,,,,,2,7,345,4,23,0,0,0,0,0,0,0,0,5,1,154
,67,,47,,1486,10,214,490,543,,24,,,,,,,,6,2,354,4,16,1,1,0,0,0,0,1,0,5,0,123
,67,,48,,970,4,325,511,548,,10,,,,,,,,1,0,321,0,17,0,0,0,2,0,0,0,0,9,0,188
,67,,49,,1405,8,362,579,648,,26,,,,,,,,1,2,447,3,16,0,1,0,1,0,0,0,0,16,1,134
,67,,50,,1268,9,372,599,674,,26,,,,,,,,1,0,348,5,30,0,7,0,0,1,0,0,0,9,3,243
,67,,51,,1337,6,245,470,512,,18,,,,,,,,1,1,324,0,12,0,0,0,2,0,0,1,0,8,0,144
,67,,52,,214,11,100,139,154,,7,,,,,,,,0,0,126,0,4,0,0,0,0,0,0,0,0,2,0,15
,67,,53,,1506,2,352,732,870,,26,,,,,,,,0,7,571,2,36,1,4,0,17,0,0,0,1,6,1,195
,67,,54,,572,5,191,372,388,,4,,,,,,,,0,2,235,0,47,1,0,0,0,0,0,0,0,4,1,94
,67,,55,,1496,10,334,704,825,,36,,,,,,,,2,36,476,5,16,0,1,0,1,0,0,0,0,9,1,222
,67,,56,,1517,4,297,759,915,,36,,,,,,,,1,26,578,7,12,1,0,0,2,0,1,0,0,6,4,240
,67,,57,,1565,2,409,799,923,,30,,,,,,,,0,4,535,1,29,0,0,3,1,1,0,0,0,11,0,308
,67,,58,,1212,5,300,498,588,,13,,,,,,,,0,13,294,0,17,0,7,0,1,0,0,0,0,7,2,233
,67,,59,,1509,6,351,618,725,,23,,,,,,,,0,0,578,2,14,0,0,0,1,0,0,0,0,1,1,105
,67,,60,,1490,6,241,492,593,,13,,,,,,,,1,1,407,3,13,0,0,0,1,0,1,1,0,6,0,146
,67,,61,,1183,1,364,773,821,,33,,,,,,,,0,3,517,6,3,1,0,0,0,0,0,1,1,3,4,249
,67,,62,,1351,2,305,519,586,,21,,,,,,,,0,1,362,2,15,0,0,1,9,0,0,0,0,5,2,168
,67,,63,,1155,8,290,420,473,,17,,,,,,,,1,1,342,1,6,2,0,0,2,0,0,0,0,4,0,97
,67,,64,,1487,10,262,500,593,,24,,,,,,,,3,9,386,1,13,0,2,1,3,0,0,1,0,3,1,145
,67,,65,,1346,9,247,421,472,,25,,,,,,,,0,0,331,2,29,0,1,1,9,0,0,0,0,7,0,67
,67,,66,,851,8,195,291,342,,12,,,,,,,,1,1,218,1,14,0,0,0,1,0,0,0,0,4,0,90
,67,,67,,918,1,209,490,579,,15,,,,,,,,1,5,319,0,8,0,0,0,2,0,0,1,0,11,0,217
,67,,68,,1466,3,314,644,778,,30,,,,,,,,2,3,481,2,8,0,1,3,5,0,0,0,0,6,3,225
,67,,69,,1167,5,259,495,602,,15,,,,,,,,2,0,420,2,10,0,0,0,0,0,0,0,0,1,3,147
,67,,70,,1141,2,314,596,680,,21,,,,,,,,0,0,461,8,12,0,0,0,5,0,0,2,1,9,2,158
,67,,71,,961,4,219,366,443,,13,,,,,,,,0,2,249,1,9,0,1,0,3,0,0,0,1,3,4,157
,67,,72,,982,5,200,397,456,,11,,,,,,,,0,0,319,3,11,0,0,0,0,0,1,2,0,4,0,105
,67,,73,,1105,6,194,435,526,,27,,,,,,,,1,1,335,4,11,0,2,1,2,1,0,0,0,5,1,135
,67,,74,,913,5,220,464,550,,10,,,,,,,,4,0,353,0,6,0,1,0,4,0,0,0,0,3,1,168
,67,,75,,1263,3,352,693,783,,41,,,,,,,,0,16,505,4,11,0,1,2,8,0,0,2,0,9,3,179
,67,,76,,1481,11,360,671,731,,22,,,,,,,,3,1,392,0,20,1,1,1,4,0,0,0,0,10,2,274
,67,,77,,1297,8,265,481,582,,23,,,,,,,,1,0,418,2,16,1,0,0,5,0,0,0,0,4,1,107
,67,,78,,990,5,277,424,472,,15,,,,,,,,1,0,288,1,40,0,0,1,4,0,0,1,0,6,1,114
,67,,79,,973,2,233,527,614,,17,,,,,,,,3,1,413,0,28,0,4,2,1,0,0,0,0,5,3,137
,67,,80,,1385,8,220,581,722,,28,,,,,,,,2,3,352,0,8,0,1,2,1,0,0,1,0,7,1,316
,67,,81,,1172,10,275,543,610,,26,,,,,,,,2,3,258,0,11,0,0,1,4,0,0,0,0,7,2,286
,67,,82,,1289,8,254,551,621,,15,,,,,,,,3,1,244,1,5,0,0,3,3,0,1,0,0,10,3,330
,67,,83,,1245,9,243,377,431,,8,,,,,,,,1,6,219,0,11,0,1,0,1,0,2,0,0,3,0,179
,67,,84,,1422,6,349,666,754,,15,,,,,,,,3,2,414,0,15,2,0,1,1,0,0,0,0,16,1,284
,67,,85,,1381,7,210,467,554,,23,,,,,,,,0,0,346,1,8,0,0,0,1,0,0,0,0,7,0,167
,67,,86,,1457,11,253,564,635,,14,,,,,,,,2,4,294,2,15,0,2,1,2,0,0,0,0,8,2,288
,67,,87,,927,10,180,313,351,,11,,,,,,,,0,2,208,1,8,0,0,0,1,0,0,1,0,4,0,115
,67,,88,,1025,13,223,399,446,,15,,,,,,,,2,7,234,1,8,0,1,0,4,0,1,0,0,8,0,165
,67,,89,,1362,12,167,269,303,,13,,,,,,,,3,0,202,1,15,1,0,0,0,0,0,0,0,2,0,66
,67,,90,,606,13,28,63,82,,1,,,,,,,,0,0,41,0,3,0,0,0,0,0,0,0,0,1,0,36
,67,,91,,656,6,224,308,333,,7,,,,,,,,2,0,259,0,4,0,0,0,2,0,0,0,0,0,0,59
,67,,92,,941,9,240,415,498,,16,,,,,,,,0,2,274,2,13,0,1,0,1,0,0,0,0,2,1,177
,67,,93,,1159,13,271,464,541,,22,,,,,,,,0,2,279,1,12,0,0,0,0,0,0,0,0,7,2,216
,67,,94,,1477,10,388,698,806,,30,,,,,,,,1,4,453,2,24,0,0,0,1,0,0,0,1,5,1,282
,67,,95,,1305,10,357,534,607,,18,,,,,,,,4,7,404,4,13,0,1,0,1,0,0,0,0,9,1,145
,67,,96,,535,7,165,295,307,,13,,,,,,,,0,0,181,0,13,0,0,0,0,0,0,0,0,7,1,92
,67,,97,,422,11,177,300,313,,10,,,,,,,,1,0,202,0,13,0,0,0,0,0,0,0,0,7,0,80
,67,,98,,593,4,275,333,341,,25,,,,,,,,0,0,241,0,13,0,1,0,2,0,0,0,1,10,1,46
,67,,99,,1059,8,273,455,519,,16,,,,,,,,1,1,362,0,13,0,0,0,0,0,0,0,1,5,1,119
,67,,100,,1414,11,277,476,521,,16,,,,,,,,1,1,361,1,11,0,1,1,0,0,0,0,0,5,3,120
,67,,101,,835,7,166,294,338,,12,,,,,,,,0,0,228,0,8,0,0,2,2,0,0,0,0,3,0,82
