region,district id,district name,უბანი,მომაგრებული უბანი,ერთიან სიაში ამომრჩეველთა რაოდენობა,სპეციალურ სიაში ამომრჩეველთა რაოდენობა,აქტივობა 12 საათი,აქტივობა 17 საათი,არჩევნებში მონაწილეთა რაოდენობა,num ballots,ბათილი ბიულეტენები,valid votes,logic check,logic check2,logic check,logic check2,logic check,logic check2,1,4,5,9,10,17,19,23,24,26,30,35,36,38,40,41,42
,59,,59,,1408,9,289,607,732,,20,,,,,,,,,2,248,,50,,,,7,,,,,20,,385,
,59,,60,,1488,8,376,658,798,,28,,,,,,,,,3,333,,43,,,,4,,,,,17,,370,
,59,,61,,1175,13,359,605,664,,10,,,,,,,,,2,287,,47,,,,9,,,,,17,,286,
,59,,62,,1056,6,283,490,583,,17,,,,,,,,,7,269,,33,,,,2,,,,,8,,246,
,59,,63,,1524,7,283,707,920,,29,,,,,,,,,3,355,,55,,,,25,,,,,18,,424,
,59,,64,,1536,11,381,721,866,,16,,,,,,,,,1,287,,52,,,,5,,,,,14,,490,
,59,,65,,1511,4,312,658,821,,68,,,,,,,,,0,314,,55,,,,17,,,,,6,,355,
,59,,66,,1438,11,330,630,721,,18,,,,,,,,,0,250,,54,,,,60,,,,,14,,321,
,59,,67,,1042,13,242,434,542,,15,,,,,,,,,2,215,,32,,,,15,,,,,18,,245,
,59,,68,,1340,9,285,529,617,,12,,,,,,,,,3,256,,37,,,,12,,,,,11,,285,
,59,,69,130,985,257,408,663,966,,21,,,,,,,,,3,357,,35,,,,25,,,,,11,,324,
,59,,70,,1214,9,293,477,549,,22,,,,,,,,,2,183,,44,,,,13,,,,,6,,276,
,59,,71,,1355,9,345,528,633,,18,,,,,,,,,3,254,,39,,,,6,,,,,15,,297,
,59,,72,,1267,12,323,517,623,,19,,,,,,,,,6,237,,48,,,,3,,,,,14,,293,
,59,,73,,1343,6,307,658,755,,30,,,,,,,,,2,253,,38,,,,16,,,,,14,,401,
,59,,74,,361,13,117,201,216,,5,,,,,,,,,1,89,,6,,,,10,,,,,5,,99,
,59,,75,,648,9,155,320,369,,13,,,,,,,,,1,133,,20,,,,8,,,,,9,,184,
,59,,76,,1220,8,378,670,742,,18,,,,,,,,,0,289,,59,,,,7,,,,,7,,362,
,59,,77,,1624,8,364,766,926,,32,,,,,,,,,1,344,,39,,,,12,,,,,13,,484,
,59,,78,131,1402,187,550,756,888,,21,,,,,,,,,3,455,,46,,,,8,,,,,10,,343,
,59,,79,,1468,9,310,667,813,,22,,,,,,,,,4,329,,44,,,,10,,,,,10,,394,
,59,,80,,1273,13,335,565,648,,27,,,,,,,,,1,265,,41,,,,3,,,,,9,,302,
,59,,81,,1395,13,307,583,707,,18,,,,,,,,,2,325,,56,,,,6,,,,,11,,289,
,59,,82,,984,12,298,460,540,,41,,,,,,,,,1,250,,29,,,,7,,,,,8,,204,
,59,,83,,1593,10,457,650,836,,27,,,,,,,,,3,429,,39,,,,13,,,,,17,,301,
,59,,84,,847,2,205,347,370,,17,,,,,,,,,3,209,,52,,,,10,,,,,5,,74,
,59,,85,,1325,6,298,517,617,,10,,,,,,,,,0,192,,53,,,,15,,,,,20,,327,
,59,,86,,1446,8,248,530,636,,28,,,,,,,,,1,227,,68,,,,8,,,,,8,,293,
,59,,87,,1303,13,259,491,568,,28,,,,,,,,,2,222,,42,,,,6,,,,,8,,258,
,59,,88,,1293,7,314,495,592,,19,,,,,,,,,1,259,,35,,,,1,,,,,7,,270,
,59,,89,,973,10,224,376,440,,12,,,,,,,,,2,131,,19,,,,9,,,,,8,,259,
,59,,90,,1278,0,270,544,631,,32,,,,,,,,,5,254,,35,,,,8,,,,,3,,294,
,59,,91,,1272,8,312,522,614,,21,,,,,,,,,1,226,,47,,,,16,,,,,10,,292,
,59,,92,,532,10,137,212,269,,4,,,,,,,,,0,115,,20,,,,4,,,,,5,,121,
,59,,93,,1187,12,303,491,560,,17,,,,,,,,,3,204,,33,,,,6,,,,,6,,291,
,59,,94,,1478,13,310,616,743,,20,,,,,,,,,2,316,,50,,,,5,,,,,13,,336,
,59,,95,,1260,8,287,529,637,,15,,,,,,,,,0,216,,40,,,,9,,,,,7,,350,
,59,,96,,1259,10,246,516,653,,21,,,,,,,,,1,225,,41,,,,2,,,,,13,,350,
,59,,97,,1063,11,206,417,497,,15,,,,,,,,,4,168,,34,,,,2,,,,,6,,268,
,59,,98,,1424,12,296,580,699,,22,,,,,,,,,1,277,,43,,,,6,,,,,10,,340,
,59,,99,,1236,11,355,585,650,,23,,,,,,,,,0,285,,36,,,,1,,,,,15,,283,
,59,,100,,947,9,216,396,455,,14,,,,,,,,,1,175,,19,,,,0,,,,,6,,236,
,59,,101,,1111,13,240,497,560,,14,,,,,,,,,6,146,,39,,,,4,,,,,10,,339,
,59,,102,,1368,12,296,656,738,,32,,,,,,,,,1,230,,66,,,,6,,,,,22,,381,
,59,,103,,1384,9,217,551,677,,16,,,,,,,,,1,197,,46,,,,2,,,,,13,,402,
,59,,104,,1137,13,273,485,575,,26,,,,,,,,,0,230,,38,,,,1,,,,,11,,269,
,59,,105,,1414,6,355,603,694,,25,,,,,,,,,1,299,,44,,,,3,,,,,11,,311,
,59,,106,,1443,9,303,581,684,,21,,,,,,,,,1,252,,57,,,,9,,,,,11,,329,
,59,,107,,1196,8,255,547,653,,17,,,,,,,,,0,226,,46,,,,5,,,,,11,,348,
,59,,108,,1440,12,353,655,781,,52,,,,,,,,,1,274,,39,,,,20,,,,,12,,382,
,59,,109,,1519,10,359,661,777,,17,,,,,,,,,0,268,,52,,,,13,,,,,14,,413,
,59,,110,,1470,10,304,620,753,,18,,,,,,,,,4,321,,51,,,,4,,,,,7,,347,
,59,,111,,1164,7,303,517,622,,16,,,,,,,,,1,215,,36,,,,4,,,,,8,,341,
,59,,112,,1517,10,401,684,776,,26,,,,,,,,,2,264,,51,,,,10,,,,,17,,401,
,59,,113,,1027,12,206,445,507,,10,,,,,,,,,1,149,,29,,,,11,,,,,8,,295,
,59,,114,,482,8,124,224,258,,5,,,,,,,,,0,115,,9,,,,0,,,,,4,,124,
,59,,115,,1197,7,281,526,633,,18,,,,,,,,,3,233,,39,,,,8,,,,,4,,328,
,59,,116,,1519,6,398,745,900,,34,,,,,,,,,4,274,,44,,,,11,,,,,16,,514,
,59,,117,,1458,9,332,711,843,,21,,,,,,,,,7,330,,35,,,,5,,,,,12,,433,
,59,,118,,957,11,280,533,600,,11,,,,,,,,,0,179,,38,,,,17,,,,,11,,344,
,59,,119,,1508,9,305,724,929,,20,,,,,,,,,6,261,,58,,,,10,,,,,10,,564,
,59,,120,,1413,10,304,674,819,,43,,,,,,,,,0,294,,33,,,,3,,,,,11,,435,
,59,,121,,1136,12,304,595,694,,21,,,,,,,,,5,213,,22,,,,5,,,,,5,,421,
,59,,122,,1538,8,420,800,927,,30,,,,,,,,,0,318,,46,,,,9,,,,,21,,503,
,59,,123,,1280,9,264,653,807,,15,,,,,,,,,9,263,,53,,,,7,,,,,13,,446,
,59,,124,,1490,8,427,718,871,,17,,,,,,,,,3,270,,39,,,,12,,,,,11,,519,
,59,,125,,1492,11,402,747,849,,18,,,,,,,,,5,241,,44,,,,3,,,,,17,,520,
,59,,126,,1465,10,253,677,844,,28,,,,,,,,,4,277,,42,,,,4,,,,,13,,476,
,59,,127,,1377,13,50,104,123,,4,,,,,,,,,0,32,,8,,,,1,,,,,3,,75,
,60,,1,,1481,8,457,834,967,,15,,,,,,,,2,,253,,29,,,,0,,4,,,5,,657,
,60,,2,,1273,7,365,702,821,,20,,,,,,,,5,,230,,23,,,,6,,1,,,5,,531,
,60,,3,,1125,3,224,604,730,,16,,,,,,,,3,,229,,13,,,,2,,1,,,4,,460,
,60,,4,,1346,11,445,796,915,,11,,,,,,,,2,,247,,21,,,,3,,1,,,7,,621,
,60,,5,,1103,9,293,563,668,,25,,,,,,,,2,,206,,31,,,,2,,1,,,5,,396,
,60,,6,,1310,5,326,769,884,,22,,,,,,,,2,,196,,46,,,,9,,0,,,11,,598,
,60,,7,,1522,9,391,812,910,,19,,,,,,,,3,,275,,18,,,,5,,2,,,11,,576,
,60,,8,,1431,2,427,824,955,,24,,,,,,,,5,,261,,29,,,,4,,2,,,7,,622,
,60,,9,,1147,8,339,662,769,,18,,,,,,,,4,,228,,22,,,,2,,2,,,13,,480,
,60,,10,,752,4,219,493,527,,15,,,,,,,,3,,144,,26,,,,1,,0,,,9,,328,
,60,,11,,1617,6,414,797,913,,27,,,,,,,,1,,520,,19,,,,0,,1,,,6,,338,
,60,,12,,1168,5,390,664,739,,20,,,,,,,,0,,417,,5,,,,4,,1,,,3,,289,
,60,,13,,840,3,330,530,577,,10,,,,,,,,4,,429,,20,,,,6,,1,,,7,,98,
,60,,14,,692,4,304,515,561,,7,,,,,,,,1,,130,,4,,,,1,,1,,,2,,412,
,60,,15,,350,7,185,281,292,,12,,,,,,,,0,,115,,3,,,,0,,0,,,2,,158,
,60,,16,,852,9,212,441,505,,16,,,,,,,,1,,307,,9,,,,9,,3,,,6,,154,
,60,,17,,806,1,256,494,543,,18,,,,,,,,1,,183,,8,,,,6,,0,,,9,,316,
,60,,18,,267,5,112,197,204,,2,,,,,,,,0,,88,,9,,,,0,,0,,,1,,103,
,60,,19,,953,2,350,566,655,,10,,,,,,,,0,,259,,26,,,,1,,0,,,4,,355,
,60,,20,,897,6,280,517,609,,16,,,,,,,,0,,240,,4,,,,0,,0,,,0,,349,
,60,,21,,876,1,279,511,580,,17,,,,,,,,2,,244,,11,,,,4,,2,,,4,,296,
,60,,22,,504,2,192,329,341,,11,,,,,,,,3,,141,,8,,,,4,,0,,,4,,170,
,60,,23,,1586,1,275,777,1116,,37,,,,,,,,12,,407,,22,,,,5,,2,,,6,,623,
,60,,24,,1241,2,453,782,888,,14,,,,,,,,2,,340,,15,,,,7,,0,,,8,,501,
,60,,25,,1239,5,430,721,872,,20,,,,,,,,1,,289,,27,,,,6,,4,,,4,,521,
,60,,26,,846,7,256,514,594,,36,,,,,,,,3,,201,,8,,,,1,,0,,,4,,339,
,60,,27,,768,3,292,476,530,,19,,,,,,,,0,,187,,13,,,,2,,0,,,5,,304,
,60,,28,,369,5,180,252,283,,6,,,,,,,,0,,122,,11,,,,0,,0,,,0,,143,
,60,,29,,778,0,293,497,553,,16,,,,,,,,0,,177,,17,,,,4,,2,,,8,,329,
,60,,30,,1265,0,400,724,824,,18,,,,,,,,4,,266,,16,,,,3,,4,,,7,,506,
,60,,31,,1154,2,430,813,899,,20,,,,,,,,1,,271,,17,,,,0,,3,,,6,,576,
,60,,32,,1022,3,325,660,753,,18,,,,,,,,2,,184,,12,,,,2,,1,,,2,,532,
,60,,33,,1566,2,564,1022,1151,,27,,,,,,,,3,,326,,18,,,,6,,0,,,8,,762,
,60,,34,,1271,0,383,785,893,,14,,,,,,,,1,,306,,28,,,,4,,2,,,9,,529,
,60,,35,,1603,2,425,880,1025,,26,,,,,,,,4,,421,,21,,,,3,,4,,,7,,539,
,60,,36,,720,3,207,435,493,,14,,,,,,,,0,,181,,20,,,,0,,3,,,6,,269,
,60,,37,,623,3,203,340,404,,11,,,,,,,,2,,144,,10,,,,2,,2,,,13,,220,
,60,,38,,681,2,142,368,436,,13,,,,,,,,1,,220,,12,,,,4,,1,,,4,,181,
,60,,39,,922,1,319,623,647,,19,,,,,,,,1,,251,,16,,,,2,,2,,,7,,349,
,60,,40,,1480,7,449,797,969,,38,,,,,,,,3,,287,,25,,,,4,,7,,,11,,594,
,60,,41,,1002,5,271,601,703,,12,,,,,,,,1,,142,,7,,,,1,,10,,,2,,527,
,60,,42,,1028,2,258,574,697,,8,,,,,,,,1,,158,,13,,,,0,,4,,,9,,503,
,60,,43,,1515,2,558,896,1036,,31,,,,,,,,3,,388,,41,,,,0,,3,,,4,,566,
,60,,44,,857,3,300,562,633,,12,,,,,,,,2,,302,,13,,,,0,,0,,,6,,298,
,60,,45,,1410,3,377,852,969,,31,,,,,,,,3,,373,,11,,,,3,,1,,,6,,540,
,60,,46,,495,5,208,360,376,,8,,,,,,,,1,,159,,6,,,,2,,1,,,1,,198,
,60,,47,,717,2,274,494,524,,12,,,,,,,,2,,214,,16,,,,3,,2,,,6,,269,
,60,,48,,1463,5,330,790,896,,28,,,,,,,,1,,334,,5,,,,0,,7,,,3,,518,
,60,,49,,1553,4,461,856,990,,40,,,,,,,,1,,262,,11,,,,1,,2,,,5,,667,
,60,,50,,814,3,276,497,574,,11,,,,,,,,1,,160,,14,,,,0,,0,,,20,,368,
,60,,51,,762,4,251,447,507,,13,,,,,,,,1,,175,,20,,,,1,,1,,,6,,288,
,60,,52,,1488,1,436,891,1045,,27,,,,,,,,2,,464,,13,,,,6,,1,,,9,,522,
,60,,53,,865,2,370,609,670,,10,,,,,,,,2,,327,,14,,,,5,,1,,,5,,305,
,60,,54,,1022,2,190,532,728,,24,,,,,,,,1,,342,,8,,,,4,,1,,,6,,342,
,60,,55,,1134,4,381,612,677,,20,,,,,,,,2,,181,,15,,,,1,,3,,,5,,446,
,60,,56,,1211,5,343,656,721,,21,,,,,,,,5,,198,,15,,,,5,,3,,,8,,462,
,60,,57,,826,4,261,509,537,,14,,,,,,,,0,,203,,9,,,,2,,0,,,3,,306,
,60,,58,,1056,3,360,659,708,,25,,,,,,,,7,,498,,23,,,,1,,0,,,8,,146,
,60,,59,,1200,3,306,630,696,,17,,,,,,,,2,,486,,18,,,,2,,0,,,10,,161,
,60,,60,,729,8,270,454,514,,18,,,,,,,,0,,208,,5,,,,5,,0,,,4,,272,
,60,,61,,1045,6,226,553,658,,10,,,,,,,,2,,175,,20,,,,5,,10,,,1,,434,
,60,,62,,727,7,230,414,439,,15,,,,,,,,1,,123,,5,,,,1,,1,,,3,,290,
,61,,1,,1288,6,396,776,892,,15,,,,,,,,4,,344,,,,,,9,,,,,,,520,
,61,,2,,1318,5,454,820,924,,19,,,,,,,,1,,314,,,,,,1,,,,,,,589,
,61,,3,,1211,6,357,759,911,,15,,,,,,,,2,,264,,,,,,3,,,,,,,627,
,61,,4,,1269,7,421,782,880,,24,,,,,,,,1,,266,,,,,,8,,,,,,,581,
,61,,5,,436,3,128,289,324,,12,,,,,,,,3,,143,,,,,,2,,,,,,,164,
,61,,6,,632,2,248,480,505,,14,,,,,,,,0,,192,,,,,,6,,,,,,,292,
,61,,7,,407,2,148,283,308,,14,,,,,,,,0,,145,,,,,,1,,,,,,,148,
,61,,8,,935,0,303,620,703,,24,,,,,,,,7,,200,,,,,,3,,,,,,,469,
,61,,9,,1009,5,327,670,764,,18,,,,,,,,2,,209,,,,,,4,,,,,,,531,
,61,,10,,1288,5,422,824,954,,18,,,,,,,,0,,310,,,,,,2,,,,,,,620,
,61,,11,,914,1,236,583,693,,11,,,,,,,,1,,217,,,,,,4,,,,,,,460,
,61,,12,,685,4,274,481,532,,17,,,,,,,,2,,219,,,,,,2,,,,,,,291,
,61,,13,,58,5,37,47,49,,1,,,,,,,,1,,24,,,,,,1,,,,,,,22,
,61,,14,,508,4,146,305,349,,9,,,,,,,,2,,127,,,,,,1,,,,,,,210,
,61,,15,,912,2,300,548,640,,18,,,,,,,,1,,262,,,,,,3,,,,,,,356,
,61,,16,,773,4,285,503,564,,23,,,,,,,,2,,252,,,,,,7,,,,,,,280,
,61,,17,,599,1,222,394,447,,18,,,,,,,,3,,128,,,,,,3,,,,,,,295,
,61,,18,,879,3,259,591,654,,15,,,,,,,,2,,245,,,,,,7,,,,,,,385,
,61,,19,,395,4,160,266,313,,10,,,,,,,,1,,96,,,,,,3,,,,,,,203,
,61,,20,,437,4,210,301,330,,4,,,,,,,,0,,109,,,,,,15,,,,,,,202,
,61,,21,,510,3,155,364,423,,10,,,,,,,,0,,206,,,,,,0,,,,,,,204,
,61,,22,,738,5,214,477,510,,21,,,,,,,,5,,187,,,,,,3,,,,,,,294,
,61,,23,,895,3,318,580,637,,13,,,,,,,,4,,168,,,,,,0,,,,,,,450,
,61,,24,,1206,1,402,746,870,,18,,,,,,,,5,,254,,,,,,8,,,,,,,585,
,61,,25,,1412,3,430,867,1022,,24,,,,,,,,4,,310,,,,,,2,,,,,,,682,
,61,,26,,996,0,304,678,787,,17,,,,,,,,2,,200,,,,,,3,,,,,,,565,
,61,,27,,922,4,243,655,715,,14,,,,,,,,3,,212,,,,,,7,,,,,,,477,
,61,,28,,659,4,219,435,481,,17,,,,,,,,6,,260,,,,,,3,,,,,,,194,
,61,,29,,866,3,316,628,666,,20,,,,,,,,3,,282,,,,,,12,,,,,,,349,
,61,,30,,468,6,170,275,315,,15,,,,,,,,1,,178,,,,,,3,,,,,,,116,
,61,,31,,314,1,160,228,247,,11,,,,,,,,1,,125,,,,,,2,,,,,,,108,
,61,,32,,657,4,294,442,457,,29,,,,,,,,5,,181,,,,,,2,,,,,,,240,
,61,,33,,511,2,185,318,376,,10,,,,,,,,2,,153,,,,,,2,,,,,,,205,
,61,,34,,369,4,140,241,287,,10,,,,,,,,2,,128,,,,,,2,,,,,,,145,
,61,,35,,737,3,230,422,503,,17,,,,,,,,3,,235,,,,,,2,,,,,,,245,
,61,,36,,663,2,255,439,471,,19,,,,,,,,7,,191,,,,,,4,,,,,,,250,
,61,,37,,1495,6,455,916,1035,,25,,,,,,,,1,,357,,,,,,10,,,,,,,642,
,61,,38,,759,6,264,480,575,,17,,,,,,,,2,,165,,,,,,3,,,,,,,384,
,62,,1,,979,10,303,613,650,,14,,,,,,,,2,,283,,,,,,18,,,,,,,331,
,62,,2,,350,346,167,247,261,,7,,,,,,,,0,,96,,,,,,5,,,,,,,153,
,62,,3,,385,3,187,273,284,,27,,,,,,,,1,,113,,,,,,8,,,,,,,135,
,62,,4,,561,1,152,384,430,,18,,,,,,,,2,,158,,,,,,4,,,,,,,248,
,62,,5,,393,4,143,270,304,,21,,,,,,,,0,,136,,,,,,3,,,,,,,141,
,62,,6,,793,4,275,511,560,,34,,,,,,,,3,,263,,,,,,5,,,,,,,255,
,62,,7,,558,0,190,367,414,,17,,,,,,,,1,,171,,,,,,3,,,,,,,222,
,62,,8,,972,0,260,544,629,,35,,,,,,,,4,,277,,,,,,9,,,,,,,304,
,62,,9,,720,3,250,479,538,,22,,,,,,,,0,,190,,,,,,7,,,,,,,317,
,62,,10,,111,4,49,95,96,,0,,,,,,,,1,,47,,,,,,1,,,,,,,45,
,62,,11,,462,3,117,252,310,,24,,,,,,,,4,,133,,,,,,2,,,,,,,147,
,62,,12,,343,1,152,263,274,,9,,,,,,,,2,,117,,,,,,2,,,,,,,144,
,62,,13,,249,4,71,177,188,,5,,,,,,,,0,,111,,,,,,5,,,,,,,65,
,62,,14,,231,3,59,175,181,,6,,,,,,,,0,,111,,,,,,1,,,,,,,62,
,62,,15,,281,2,111,212,220,,8,,,,,,,,0,,121,,,,,,5,,,,,,,86,
,62,,16,,302,1,129,215,233,,9,,,,,,,,0,,108,,,,,,2,,,,,,,114,
,62,,17,,842,0,161,449,640,,30,,,,,,,,2,,410,,,,,,4,,,,,,,194,
,62,,18,,794,0,187,467,558,,27,,,,,,,,3,,297,,,,,,7,,,,,,,224,
,62,,19,,280,4,90,196,208,,8,,,,,,,,1,,125,,,,,,3,,,,,,,71,
,62,,20,,253,5,92,162,190,,4,,,,,,,,1,,98,,,,,,1,,,,,,,85,
,62,,21,,364,3,121,238,246,,13,,,,,,,,3,,102,,,,,,4,,,,,,,124,
,62,,22,,279,3,85,170,190,,5,,,,,,,,1,,115,,,,,,15,,,,,,,54,
,62,,23,,225,1,46,159,178,,4,,,,,,,,1,,114,,,,,,1,,,,,,,58,
,62,,24,,418,5,170,237,279,,19,,,,,,,,2,,126,,,,,,2,,,,,,,130,
,62,,25,,329,4,116,222,234,,7,,,,,,,,1,,92,,,,,,3,,,,,,,131,
,62,,26,,867,4,316,572,639,,21,,,,,,,,5,,283,,,,,,9,,,,,,,321,
,62,,27,,455,5,169,308,349,,8,,,,,,,,3,,142,,,,,,2,,,,,,,194,
,62,,28,,629,0,204,387,436,,25,,,,,,,,3,,122,,,,,,25,,,,,,,260,
,62,,29,,271,3,123,191,205,,17,,,,,,,,0,,93,,,,,,3,,,,,,,91,
,62,,30,,572,5,147,351,432,,22,,,,,,,,2,,128,,,,,,1,,,,,,,279,
,62,,31,,811,0,253,515,589,,19,,,,,,,,1,,299,,,,,,5,,,,,,,265,
,62,,32,,184,3,65,120,139,,9,,,,,,,,1,,72,,,,,,3,,,,,,,54,
,62,,33,,992,0,301,572,687,,35,,,,,,,,4,,300,,,,,,11,,,,,,,337,
,62,,34,,444,3,201,296,356,,8,,,,,,,,2,,173,,,,,,1,,,,,,,172,
,62,,35,,745,1,255,467,524,,16,,,,,,,,6,,219,,,,,,4,,,,,,,279,
,62,,36,,324,1,92,224,245,,6,,,,,,,,0,,82,,,,,,2,,,,,,,155,
,62,,37,,166,2,66,115,128,,7,,,,,,,,0,,73,,,,,,4,,,,,,,44,
,62,,38,,875,7,265,529,609,,13,,,,,,,,4,,198,,,,,,9,,,,,,,383,
,63,,1,,1307,8,349,651,778,,23,,,,,,,,7,,425,1,11,,,,12,,,1,,3,,295,
,63,,2,,800,9,246,439,513,,15,,,,,,,,1,,261,6,13,,,,6,,,0,,5,,204,
,63,,3,,1498,2,410,795,895,,17,,,,,,,,3,,471,0,13,,,,10,,,1,,4,,376,
,63,,4,,590,5,203,361,406,,7,,,,,,,,1,,314,1,11,,,,2,,,2,,4,,62,
,63,,5,,1079,2,405,727,777,,21,,,,,,,,3,,443,1,25,,,,2,,,1,,9,,270,
,63,,6,,841,0,211,506,581,,24,,,,,,,,2,,391,1,10,,,,6,,,0,,6,,141,
,63,,7,,978,6,238,550,633,,18,,,,,,,,1,,287,6,10,,,,2,,,0,,10,,298,
,63,,8,,979,2,309,611,651,,29,,,,,,,,1,,314,2,36,,,,6,,,2,,6,,255,
,63,,9,,1293,7,352,689,739,,18,,,,,,,,1,,430,4,17,,,,4,,,0,,7,,255,
,63,,10,,611,1,170,360,429,,13,,,,,,,,2,,260,3,35,,,,4,,,0,,2,,110,
,63,,11,,898,3,265,561,642,,15,,,,,,,,0,,269,7,14,,,,0,,,0,,5,,329,
,63,,12,,1254,3,385,733,849,,18,,,,,,,,1,,633,1,7,,,,18,,,4,,3,,164,
,63,,13,,806,0,171,476,569,,10,,,,,,,,0,,380,0,7,,,,0,,,0,,0,,172,
,63,,14,,1113,7,326,630,723,,30,,,,,,,,1,,484,2,17,,,,2,,,0,,8,,177,
,63,,15,,652,1,230,421,473,,16,,,,,,,,2,,290,3,25,,,,4,,,3,,2,,128,
,63,,16,,994,0,275,611,730,,15,,,,,,,,2,,422,3,39,,,,4,,,2,,1,,242,
,63,,17,,1033,0,239,578,697,,11,,,,,,,,1,,340,2,8,,,,2,,,1,,8,,324,
,63,,18,,818,2,230,481,557,,12,,,,,,,,3,,325,3,8,,,,3,,,0,,6,,197,
,63,,19,,566,3,196,319,390,,9,,,,,,,,16,,249,1,11,,,,3,,,0,,5,,96,
,63,,20,,1001,8,240,560,632,,17,,,,,,,,3,,418,0,8,,,,20,,,2,,8,,156,
,63,,21,,906,10,312,484,533,,7,,,,,,,,3,,270,1,23,,,,7,,,3,,3,,215,
,63,,22,,850,7,301,496,564,,15,,,,,,,,1,,273,1,9,,,,35,,,1,,5,,224,
,63,,23,,648,7,327,410,467,,13,,,,,,,,1,,169,2,10,,,,8,,,1,,3,,257,
,63,,24,,509,5,152,338,378,,9,,,,,,,,1,,137,6,1,,,,0,,,0,,2,,220,
,64,,1,,1216,8,283,559,662,,13,,,,,,,,4,3,274,,33,,,,,,,,,8,,327,
,64,,2,,1096,9,306,483,565,,12,,,,,,,,2,0,241,,37,,,,,,,,,12,,261,
,64,,3,,1000,13,290,517,541,,11,,,,,,,,5,2,257,,11,,,,,,,,,3,,246,
,64,,4,,1524,12,353,614,696,,27,,,,,,,,6,1,322,,19,,,,,,,,,10,,311,
,64,,5,,1112,8,295,535,592,,13,,,,,,,,6,0,265,,23,,,,,,,,,11,,274,
,64,,6,,1047,8,271,432,489,,21,,,,,,,,1,2,208,,8,,,,,,,,,15,,232,
,64,,7,,1433,11,379,624,711,,16,,,,,,,,5,3,330,,23,,,,,,,,,17,,317,
,64,,8,,1551,6,361,644,768,,30,,,,,,,,7,3,357,,31,,,,,,,,,20,,318,
,64,,9,,1484,7,354,619,745,,20,,,,,,,,2,1,387,,48,,,,,,,,,15,,272,
,64,,10,,1365,9,340,616,707,,32,,,,,,,,3,0,330,,11,,,,,,,,,8,,323,
,64,,11,,820,7,250,375,437,,0,,,,,,,,1,1,173,,17,,,,,,,,,8,,230,
,64,,12,,1423,6,389,647,713,,18,,,,,,,,5,1,287,,19,,,,,,,,,14,,369,
,64,,13,,1122,5,300,516,591,,22,,,,,,,,2,0,295,,23,,,,,,,,,10,,239,
,64,,14,44,1474,1364,864,1800,1881,,32,,,,,,,,4,1,1588,,52,,,,,,,,,9,,190,
,64,,15,45,1283,1243,333,558,1887,,34,,,,,,,,11,2,1469,,21,,,,,,,,,15,,333,
,64,,16,,1512,4,400,674,749,,21,,,,,,,,1,3,411,,27,,,,,,,,,20,,265,
,64,,17,,1119,7,245,462,567,,6,,,,,,,,6,2,296,,29,,,,,,,,,9,,217,
,64,,18,,1204,5,325,510,614,,19,,,,,,,,5,1,311,,27,,,,,,,,,11,,239,
,64,,19,,598,14,165,288,337,,4,,,,,,,,1,0,157,,10,,,,,,,,,6,,159,
,64,,20,,1333,4,368,726,814,,30,,,,,,,,0,0,465,,24,,,,,,,,,15,,272,
,64,,21,,898,1,266,513,574,,25,,,,,,,,1,0,359,,15,,,,,,,,,5,,169,
,64,,22,,571,1,190,300,359,,13,,,,,,,,1,0,229,,10,,,,,,,,,18,,88,
,64,,23,,1051,1,279,508,570,,10,,,,,,,,3,1,345,,19,,,,,,,,,38,,153,
,64,,24,,457,3,154,288,337,,7,,,,,,,,0,1,223,,14,,,,,,,,,0,,90,
,64,,25,,1410,6,441,703,795,,21,,,,,,,,9,3,413,,30,,,,,,,,,22,,295,
,64,,26,,651,4,257,418,428,,30,,,,,,,,0,4,261,,15,,,,,,,,,6,,111,
,64,,27,,213,7,101,127,136,,8,,,,,,,,0,0,94,,13,,,,,,,,,5,,16,
,64,,28,,997,5,367,528,576,,14,,,,,,,,1,43,329,,18,,,,,,,,,16,,155,
,64,,29,,1465,5,385,664,765,,15,,,,,,,,4,3,383,,36,,,,,,,,,18,,304,
,64,,30,,769,5,265,389,433,,13,,,,,,,,2,1,199,,10,,,,,,,,,8,,200,
,64,,31,,633,5,223,370,393,,13,,,,,,,,0,2,224,,14,,,,,,,,,8,,132,
,64,,32,,515,4,195,330,341,,13,,,,,,,,0,2,173,,11,,,,,,,,,15,,127,
,64,,33,,671,1,212,413,472,,16,,,,,,,,0,0,356,,18,,,,,,,,,4,,77,
,64,,34,,642,5,209,373,388,,16,,,,,,,,0,4,260,,21,,,,,,,,,7,,78,
,64,,35,,709,1,217,364,400,,13,,,,,,,,6,1,238,,19,,,,,,,,,12,,110,
,64,,36,,1442,3,348,711,820,,33,,,,,,,,6,3,461,,23,,,,,,,,,16,,277,
,64,,37,,916,4,229,435,459,,26,,,,,,,,0,3,233,,18,,,,,,,,,3,,176,
,64,,38,,593,5,200,357,368,,19,,,,,,,,0,3,218,,7,,,,,,,,,2,,119,
,64,,39,,575,5,208,368,398,,20,,,,,,,,0,2,232,,9,,,,,,,,,3,,127,
,64,,40,,463,5,160,270,283,,17,,,,,,,,1,1,164,,28,,,,,,,,,5,,66,
,64,,41,,581,9,204,306,344,,24,,,,,,,,3,0,187,,11,,,,,,,,,10,,107,
,64,,42,,736,11,170,277,313,,11,,,,,,,,0,7,202,,15,,,,,,,,,4,,74,
